Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
89.9,4294989,10.1,0,120798,9189,4,1,53,5173584,16572,35925
90.1,4294990,11.8,0,100471,11308,4,1,61,5174652,16572,35925
90.2,4294989.5,11.8,0,116507,9898,5,1,77,5175568,16572,35925
88.9,4294990,12.2,0,126905,10528,4,1,74,5176590,16572,35925
90.2,4294991,11.7,0,203718,20119,6,1,64,5177990,16572,35925
90.1,4294990,11.3,0,135762,12896,6,1,85,5179243,16572,35925
89.8,4294991,12.3,0,117788,12273,5,2,67,5180448,16572,35925
90.4,4294990.5,12.6,0,109099,8521,4,1,82,5181362,16572,35925
89.8,4294989.5,11.4,0,138037,8422,4,2,50,5182204,16572,35925
88.8,4294993,15.5,0,143003,9560,4,2,49,5183099,16572,35925
90.7,4294990,11.3,0,120666,10473,4,2,65,5184079,16572,35925
89.7,4294989.5,11.2,0,109539,9644,6,1,73,5185065,16572,35925
89.6,4294989.5,11.1,0,110692,9595,4,1,65,5186035,16572,35925
90.2,4294990,11.9,0,109176,8953,5,2,93,5186926,16572,35925
90.6,4294989.5,11.5,0,121691,9495,4,2,91,5187819,16572,35925
89.7,4294990,11.1,0,110287,9089,4,1,64,5188711,16572,35925
88.8,4294989.5,9.8,0,106880,12225,12,1,82,5189770,16572,35925
90.6,4294990,12.1,0,125876,9021,5,1,54,5190736,16572,35925
89.9,4294993,14.1,0,78894,9917,10,1,120,5191694,16572,35925
89.7,4294990,11.8,0,128941,9864,4,1,64,5192591,16572,35925
90.7,4294989.5,11.4,0,100960,9921,5,2,99,5193584,16572,35925
89.6,4294990,12,0,147796,9609,4,1,90,5194497,16572,35925
90,4294989.5,10.5,0,111273,9929,5,1,73,5195447,16572,35925
90,4294990,12.2,0,128446,9606,4,1,56,5196407,16572,35925
89.2,4294990,11.3,0,141039,11329,4,2,64,5197409,16572,35925
90.1,4294991,12.6,0,121157,8700,4,1,56,5198333,16572,35925
89.5,4294990,11.7,0,108542,9038,6,1,82,5199275,16572,35925
89.8,4294990,11.4,0,134176,10242,5,1,79,5200250,16572,35925
89.7,4294989.5,11.2,0,119082,9437,4,1,77,5201140,16572,35925
90.5,4294991,11.7,0,118429,10698,6,1,128,5202117,16572,35925
90.7,4294992.5,14.7,0,116208,10465,4,1,106,5203115,16572,35925
90.5,4294990.5,12.2,0,97468,11064,5,2,95,5204128,16572,35925
90.4,4294992,14.2,0,127953,10117,4,1,61,5205090,16572,35925
90.2,4294990,12.4,0,117212,9124,5,1,74,5206041,16572,35925
90.5,4294990.5,12.1,0,124128,9515,4,2,67,5206964,16572,35925
90.3,4294990,12.2,0,114288,9465,6,2,70,5207900,16572,35925
90.3,4294990,11.6,0,97819,9093,6,2,97,5208817,16572,35925
89.6,4294990,11.8,0,96399,9921,6,1,72,5209778,16572,35925
89.8,4294990,11.9,0,133381,11215,6,2,63,5210772,16572,35925
89.4,4294990,11.6,0,134946,12251,7,2,85,5211902,16572,35925
89.3,4294989.5,10.7,0,96698,11185,8,2,126,5212985,16572,35925
90,4294990,11.7,0,117803,10455,6,1,62,5213968,16572,35925
89.7,4294990,10.5,0,155545,16066,8,2,113,5215134,16572,35925
90.7,4294993,11,0,241041,43738,8,2,77,5218172,16572,35925
90.5,4294989.5,10,0,174634,22337,5,2,63,5220250,16572,35925
90.2,4294991,12,0,132545,16502,7,1,68,5221663,16572,35925
89,4294991,12.3,0,144717,17898,7,1,88,5223067,16572,35925
89.8,4294991.5,12.1,0,101966,16796,11,1,113,5224393,16572,35925
89.4,4294993,13,0,150931,40257,11,2,75,5227082,16572,35925
100.5,4294983.5,2.3,0,208374,40146,11,6,174,5230052,16609,35974
90.3,4294996,16,0,150694,35269,11,6,102,5232641,16609,35974
89.9,4294994,14.4,0,182160,43301,9,2,91,5235648,16609,35974
89.6,4294990,9.9,0,189534,37706,13,1,92,5238399,16609,35974
90,4294993,11.5,0,133126,41610,10,1,71,5241537,16609,35974
90.1,4294993.5,10,0,222682,41233,12,2,79,5244353,16609,35974
89.3,4294994,12.2,0,165859,39742,15,1,84,5247170,16609,35974
90,4294992,11.6,0,238761,41377,10,1,64,5250028,16609,35974
89.3,4294996,17,0,143271,30573,8,1,89,5252949,16609,35974
90.3,4294990.5,12.3,0,86006,13593,9,1,86,5254240,16609,35974
90,4294993,14.6,0,124412,14542,5,1,68,5255460,16609,35974
89.9,4294990.5,13.1,0,122156,13409,5,1,105,5256638,16609,35974
91.6,4294995,16.5,0,125844,13984,4,2,58,5257889,16609,35974
89.5,4294990.5,12.2,0,132554,13575,7,2,58,5259105,16609,35974
90.2,4294994,15.6,0,141173,12679,5,1,72,5260235,16609,35974
89.9,4294990,10.7,0,153494,13901,5,1,63,5261404,16609,35974
89.7,4294991,11.9,0,148702,12827,5,2,107,5262555,16609,35974
90.1,4294990,12,0,145532,13252,5,2,66,5263729,16609,35974
89.1,4294990,11.7,0,121954,13016,6,2,99,5264876,16609,35974
90.3,4294990,10.5,0,104724,12436,11,2,116,5265970,16609,35974
89.8,4294990,11.9,0,143805,12786,4,2,61,5267122,16609,35974
90.3,4294995,16,0,144085,14441,5,2,82,5268375,16609,35974
90.2,4294990.5,12.2,0,145714,13394,4,2,87,5269606,16609,35974
89.8,4294991,13.3,0,128439,10888,4,2,79,5270660,16609,35974
90.3,4294989.5,11.3,0,127860,12266,5,1,64,5271791,16609,35974
90.1,4294989.5,11.2,0,130044,10956,4,1,64,5272786,16609,35974
90.9,4294990,11.9,0,111148,10091,4,1,84,5273798,16609,35974
89.6,4294989.5,10.8,0,109710,10445,5,2,64,5274792,16609,35974
90.2,4294990,12.4,0,108468,7871,4,2,72,5275643,16609,35974
90.9,4294989.5,11,0,100851,8249,7,2,112,5276513,16609,35974
90,4294994,15.4,0,116068,9309,5,2,71,5277454,16609,35974
89.8,4294989.5,11.5,0,133644,8266,4,2,57,5278315,16609,35974
90.3,4294990,12.3,0,113755,8228,4,2,71,5279205,16609,35974
89.4,4294989.5,11.8,0,114200,8577,4,2,74,5280075,16609,35974
90.2,4294990,11.2,0,149717,11027,4,1,89,5281053,16609,35974
89.7,4294990,11.5,0,135841,9516,4,1,53,5281984,16609,35974
89.7,4294990.5,12.6,0,111281,8748,4,1,89,5282904,16609,35974
90.4,4294989.5,10.8,0,135145,9090,4,1,62,5283780,16609,35974
90.5,4294991,12.3,0,113220,8516,4,1,64,5284679,16609,35974
89.6,4294990,11.9,0,143123,11342,4,1,95,5285642,16609,35974
89.9,4294990,11.6,0,122066,9849,5,1,65,5286583,16609,35974
89.9,4294990,12,0,126777,10017,5,1,58,5287521,16609,35974
89.2,4294991,12,0,151535,15932,5,1,58,5288680,16609,35974
89.9,4294991,12.5,0,135820,14259,5,2,80,5290006,16609,35974
90.5,4294990.5,12.2,0,139737,12234,4,2,62,5291087,16609,35974
90.3,4294991,12.1,0,116887,11226,5,2,92,5292087,16609,35974
90.3,4294995,14.8,0,156252,15155,6,2,86,5293278,16609,35974
90.1,4294991,11.8,0,147119,16723,6,1,82,5294711,16609,35974
90.2,4294992,12.2,0,148524,17275,8,2,154,5296090,16609,35974
89.6,4294991,11.3,0,159769,14877,6,2,82,5297395,16609,35974
89.8,4294990.5,10.3,0,134964,13595,13,2,127,5298621,16609,35974
90.1,4294990,11,0,152635,13430,5,1,62,5299820,16609,35974
90,4294990,11.2,0,150610,14875,6,1,67,5301072,16609,35974
89.8,4294991,10.3,0,145460,12757,4,2,67,5302221,16609,35974
90,4294992,12.9,0,105511,14127,9,2,94,5303403,16609,35974
90.1,4294991,12.5,0,157548,12713,4,2,61,5304552,16609,35974
90.1,4294991,11.7,0,135188,12833,7,2,75,5305780,16609,35974
90.1,4294996,16.3,0,149164,12363,8,1,167,5306969,16609,35974
89.5,4294991,12.1,0,124175,13340,6,2,65,5308153,16609,35974
89.8,4294990,11.5,0,127234,10546,6,2,71,5309152,16609,35974
89.8,4294991,11.5,0,166213,11275,4,2,97,5310225,16609,35974
89.9,4294991,11.7,0,121962,13666,5,2,59,5311497,16609,35974
90.2,4294991,11.8,0,166994,14720,4,2,60,5312770,16609,35974
90,4294991,12.2,0,140439,13936,4,2,77,5314007,16609,35974
89.8,4294991,11.7,0,91077,13151,8,2,100,5315204,16609,35974
89.6,4294991,11.7,0,124494,13038,6,1,79,5316329,16609,35974
91.5,4294991,11.6,0,147999,14047,8,1,98,5317497,16609,35974
89.8,4294991,12.5,0,172936,15628,4,1,62,5318833,16609,35974
90,4294989.5,10.7,0,142017,11527,4,1,65,5319871,16609,35974
90.2,4294990,11.6,0,130181,11029,4,1,65,5320900,16609,35974
90.1,4294990.5,11.4,0,133987,12950,4,1,63,5321985,16609,35974
89.8,4294991,12.4,0,131340,11584,5,1,59,5323039,16609,35974
90.6,4294991,12.1,0,144432,11244,4,2,54,5324098,16609,35974
90.1,4294990.5,11.5,0,100924,11006,6,2,87,5325151,16609,35974
90.4,4294990,10.9,0,165133,12635,4,2,64,5326236,16609,35974
90.8,4294991,11.8,0,153683,14987,6,2,56,5327487,16609,35974
90.1,4294990,10.9,0,117797,12356,5,2,51,5328662,16609,35974
89.7,4294991.5,12.7,0,136867,10688,4,1,68,5329669,16609,35974
89.5,4294990,11.3,0,119073,9933,5,1,70,5330600,16609,35974
90,4294991,12.1,0,136037,10146,4,2,61,5331528,16609,35974
90.1,4294991.5,12.4,0,130218,10097,4,2,61,5332449,16609,35974
88.2,4294991,10.9,0,138551,12722,7,2,74,5333515,16609,35974
90,4294990.5,10.5,0,169768,17100,5,2,53,5334962,16609,35974
89.8,4294991,12.1,0,143517,14384,4,1,64,5336239,16609,35974
90.9,4294991,11.7,0,149226,13108,4,2,64,5337359,16609,35974
89.4,4294991,12.3,0,121919,12721,7,2,65,5338515,16609,35974
90,4294990,11.1,0,156165,11391,5,2,63,5339608,16609,35974
90.8,4294989.5,10.7,0,140215,12167,6,2,116,5340705,16609,35974
90.3,4294991.5,11.9,0,133750,13402,5,2,72,5341836,16609,35974
90,4294990,11,0,131617,12763,4,1,64,5343046,16609,35974
89.9,4294992,12.3,0,116438,14635,6,1,79,5344260,16609,35974
89.9,4294990,10.5,0,132804,13182,5,1,72,5345464,16609,35974
90.1,4294992,12,0,150998,17641,8,1,61,5346899,16609,35974
90.8,4294991,11.8,0,133619,13153,5,1,50,5348146,16609,35974
90,4294991,11.9,0,123804,13376,7,1,68,5349351,16609,35974
90.2,4294990,10.3,0,159223,12699,4,1,63,5350476,16609,35974
90.1,4294992,11.8,0,189154,19492,6,2,70,5351923,16609,35974
89.9,4294992,11.8,0,104509,19731,8,2,113,5353598,16609,35974
89.6,4294992,11.5,0,133757,21548,7,1,78,5355201,16609,35974
90.7,4294992,11.5,0,124023,20045,8,1,91,5356990,16609,35974
90.6,4294992,11.6,0,139579,18223,6,1,79,5358456,16609,35974
90.4,4294990,10.8,0,171283,14612,4,1,56,5359787,16609,35974
89.3,4294992,12.5,0,164630,18257,5,2,82,5361315,16609,35974
90.4,4294990.5,11.1,0,182708,17250,5,2,63,5362763,16609,35974
89.3,4294991,11.2,0,177280,14698,4,2,61,5364033,16609,35974
89.5,4294991,11.1,0,100394,14129,7,2,88,5365348,16609,35974
89.7,4294991.5,11.2,0,144063,16305,8,1,91,5366625,16609,35974
89.9,4294990,10.4,0,153164,15713,6,1,63,5368036,16609,35974
89.8,4294992.5,12.4,0,136462,14777,10,1,101,5369323,16609,35974
90.9,4294992,12.8,0,147675,13619,5,1,65,5370601,16609,35974
90,4294991,12.1,0,155755,13473,4,2,66,5371800,16609,35974
89.5,4294991,11.8,0,130057,13797,6,2,93,5373080,16609,35974
89.4,4294991,12.2,0,150022,13248,4,2,61,5374245,16609,35974
89.7,4294992.5,12.7,0,189741,16743,8,1,74,5375555,16609,35974
90.1,4294991.5,11.7,0,136705,16534,5,1,63,5377032,16609,35974
89.6,4294991,11.8,0,126513,14021,10,1,108,5378247,16609,35974
90,4294990,10.5,0,160019,14604,5,1,58,5379507,16609,35974
90,4294991.5,11.8,0,145647,15316,5,2,109,5380832,16609,35974
90.1,4294990,10.3,0,150090,15170,5,2,77,5382102,16609,35974
90.4,4294992,12.9,0,135263,14214,6,2,57,5383310,16609,35974
89.6,4294992,12.1,0,176619,14648,4,2,50,5384516,16609,35974
89.9,4294990,11.3,0,124315,12927,4,2,92,5385729,16609,35974
89.7,4294991,12.4,0,147134,14163,5,2,66,5387012,16609,35974
90.7,4294996,13.3,0,132403,14536,15,1,149,5388269,16609,35974
90.2,4294991.5,12.5,0,148500,15412,8,2,82,5389551,16609,35974
89.7,4294991.5,12.1,0,135397,14606,6,2,60,5390859,16609,35974
90.2,4294991,10.8,0,139346,14269,7,2,68,5392107,16609,35974
89.4,4294991,11.1,0,178533,14725,4,1,65,5393372,16609,35974
88.6,4294991,12,0,152074,13361,4,1,79,5394599,16609,35974
90.1,4294993,12.1,0,155570,15925,7,2,71,5395894,16609,35974
90.1,4294991,11.2,0,130790,15840,5,2,82,5397232,16609,35974
89.9,4294992,12.1,0,110173,15736,6,2,73,5398569,16609,35974
90.1,4294991,11.5,0,149946,15176,6,2,52,5399854,16609,35974
90.4,4294992,12,0,119750,13685,7,2,82,5401085,16609,35974
89.7,4294992,11.8,0,158111,15390,6,2,62,5402397,16609,35974
89.7,4294991.5,12.5,0,152000,15149,4,2,82,5403710,16609,35974
89.1,4294991,12.1,0,134544,14462,7,2,66,5404910,16609,35974
89.3,4294991.5,11.5,0,195594,15269,4,1,66,5406175,16609,35974
89.9,4294992,11.5,0,165270,17797,6,2,64,5407512,16609,35974
90.5,4294992,12.5,0,181740,16184,4,2,58,5408911,16609,35974
89.9,4294990.5,8.9,0,167886,19400,6,1,58,5410477,16609,35974
89.9,4294992,12.2,0,175362,16708,5,2,63,5411838,16609,35974
90,4294990,11,0,117158,13092,5,2,65,5413073,16609,35974
90.4,4294992,11.7,0,172590,12046,4,1,70,5414133,16609,35974
90.1,4294991,11.2,0,150073,12260,6,2,143,5415303,16609,35974
90.1,4294991,11.3,0,143167,11810,5,2,70,5416361,16609,35974
89.9,4294996,16.2,0,148015,11316,5,2,78,5417371,16609,35974
89.7,4294990,7.4,0,130721,9312,3,2,64,5418326,16609,35974
90.1,4294993,14.4,0,144741,11681,5,1,71,5419361,16609,35974
90.2,4294998,17.9,0,169993,19856,7,1,64,5420766,16609,35974
89.6,4294995,14.3,0,171732,23018,7,1,78,5422539,16609,35974
90.2,4294991,11.2,0,145014,16251,6,1,67,5423951,16609,35974
90.2,4294992,12.5,0,107804,15155,7,1,88,5425245,16609,35974
89.8,4294991.5,12,0,161330,16562,5,1,87,5426553,16609,35974
90.7,4294992.5,9.5,0,168027,20737,5,1,87,5428163,16609,35974
90.2,4294992,11.9,0,157555,18099,5,1,76,5429731,16609,35974
90,4294991,11,0,142988,14737,5,1,76,5431029,16609,35974
90.2,4294992,12.5,0,113380,16362,7,1,93,5432404,16609,35974
89.5,4294995.5,16,0,146696,15524,4,1,63,5433728,16609,35974
89.6,4294998,17.5,0,147141,16452,6,1,73,5435012,16609,35974
90,4294992,12.9,0,184728,14974,4,2,87,5436292,16609,35974
90.1,4294992,12.1,0,177545,22148,7,2,70,5437993,16609,35974
90.1,4294990.5,10.5,0,150202,16207,6,2,69,5439422,16609,35974
90,4294992.5,12.6,0,141411,16098,7,1,77,5440807,16609,35974
89.8,4294991,11.6,0,113410,16997,10,1,81,5442187,16609,35974
89.6,4294992,11.5,0,166164,18476,7,2,71,5443591,16609,35974
90.2,4294996,16.2,0,114464,16760,7,2,98,5445066,16609,35974
90.1,4294992,11.9,0,125661,15855,7,1,71,5446387,16609,35974
89.9,4294991,12.1,0,134882,14131,6,1,74,5447586,16609,35974
89.9,4294991,11.6,0,138809,15311,6,1,64,5448888,16609,35974
88.7,4294990.5,11.5,0,159178,13582,5,1,77,5450113,16609,35974
88.8,4294991,12.1,0,163809,14281,4,2,63,5451357,16609,35974
91.1,4294991,12.3,0,142722,13604,5,2,70,5452563,16609,35974
90.3,4294990,10.1,0,103101,13726,8,2,112,5453758,16609,35974
91.8,4294991.5,10.2,0,108159,13915,13,2,115,5454946,16609,35974
89.5,4294990,10.7,0,107549,12397,7,2,73,5456067,16609,35974
90,4294991,12.1,0,116840,12924,5,2,92,5457227,16609,35974
89.5,4294990,11.3,0,162986,12620,4,1,77,5458343,16609,35974
89.5,4294990,11.7,0,163691,12383,4,2,86,5459470,16609,35974
89.6,4294991,11.8,0,148918,13711,5,2,93,5460652,16609,35974
90.2,4294991,11.5,0,94678,11063,5,2,87,5461748,16609,35974
91.3,4294994,14.6,0,120897,10921,5,2,60,5462771,16609,35974
91.9,4294991,12.1,0,120338,11452,6,2,79,5463812,16609,35974
90,4294991,12,0,142767,13518,4,2,96,5464962,16609,35974
89.9,4294990,11.5,0,138869,11281,4,2,53,5466050,16609,35974
90.4,4294991,11.8,0,137644,12669,5,1,65,5467170,16609,35974
89.9,4294990,11.4,0,121347,10828,5,2,90,5468204,16609,35974
90.3,4294991,12.5,0,115200,11596,7,2,83,5469222,16609,35974
89.8,4294989.5,11,0,124859,9607,4,1,82,5470216,16609,35974
90,4294990.5,11.9,0,122770,9802,5,1,76,5471164,16609,35974
90.7,4294989.5,10.4,0,108666,9265,5,1,59,5472086,16609,35974
90.4,4294990.5,12,0,107567,9857,5,2,91,5473078,16609,35974
90.2,4294989.5,10.7,0,125077,8484,4,2,79,5473948,16609,35974
91.4,4294991,12.3,0,100834,9909,6,2,67,5474898,16609,35974
90.1,4294990.5,11.7,0,118662,11578,6,2,63,5475950,16609,35974
89.7,4294990.5,11.9,0,124042,10911,5,1,56,5477025,16609,35974
90.4,4294990,12.2,0,125562,9805,4,1,58,5477974,16609,35974
90.4,4294990,11.7,0,134247,8908,4,1,64,5478858,16609,35974
75.2,4294991,11.9,0,133693,8266,4,2,64,5479745,16609,35974
89.8,4294990,11.7,0,124956,9032,5,1,78,5480644,16609,35974
89.5,4294990,11.9,0,145284,9393,4,1,56,5481560,16609,35974
89.8,4294990,12.1,0,115065,10343,6,2,77,5482558,16609,35974
90.3,4294993,14.9,0,110341,9066,4,1,54,5483490,16609,35974
89.2,4294990,11.8,0,128715,10593,4,1,70,5484526,16609,35974
89.2,4294990,11.8,0,113455,10033,4,1,74,5485474,16609,35974
89.7,4294994,15.1,0,132435,9192,4,2,60,5486423,16609,35974
91,4294990,11.6,0,123322,9802,5,1,66,5487356,16609,35974
88.6,4294990,11.6,0,108052,8976,4,1,55,5488306,16609,35974
90.7,4294990,10.6,0,93858,12633,8,2,70,5489417,16609,35974
90.2,4294992.5,14.1,0,137108,11300,4,2,77,5490464,16609,35974
89.9,4294991,11.7,0,124537,13881,7,2,94,5491627,16609,35974
90.1,4294991,12.3,0,132636,11483,4,1,53,5492714,16609,35974
89.8,4294991,11.6,0,135896,10363,5,2,123,5493720,16609,35974
90,4294991,12.2,0,124734,10520,5,2,90,5494731,16609,35974
90,4294991,11.8,0,143723,15360,7,2,70,5495949,16609,35974
90,4294991,11.8,0,139398,12815,5,2,66,5497142,16609,35974
89.1,4294990,11.3,0,133706,10880,4,2,64,5498162,16609,35974
91.1,4294991,11.7,0,118813,10594,7,2,129,5499181,16609,35974
89.7,4294991,12.6,0,146166,15205,5,2,78,5500481,16609,35974
89.8,4294990,10.6,0,115121,13264,8,1,76,5501639,16609,35974
90.1,4294990.5,11,0,164658,14448,4,2,69,5502879,16609,35974
89.3,4294991,11.7,0,86453,14171,9,2,98,5504085,16609,35974
90.9,4294992.5,13.8,0,137029,12231,4,1,62,5505209,16609,35974
90.3,4294991,12.4,0,163421,13898,4,2,64,5506460,16609,35974
89.9,4294993.5,14.8,0,158446,12411,4,2,54,5507620,16609,35974
96.3,4294993,12.3,0,159272,20175,7,2,83,5508914,16609,35974
89.7,4294988,5.5,0,221692,39479,12,6,144,5511624,16652,36029
89.9,4294991,10.3,0,231439,30782,8,2,51,5513823,16652,36029
90.3,4294992,11.9,0,192519,22057,4,2,74,5515944,16652,36029
90.1,4294992.5,11.7,0,237254,27423,4,2,60,5518179,16652,36029
90.2,4294996,12,0,209363,31490,9,1,74,5520299,16652,36029
90.2,4294994.5,13.9,0,198287,22127,6,1,98,5522094,16652,36029
89.9,4294991,11.6,0,172519,18083,4,2,66,5523691,16652,36029
89.8,4294991,12,0,144379,16575,7,1,73,5525079,16652,36029
89.9,4294988.5,6,0,109693,15253,12,1,85,5526379,16652,36029
90.1,4295001,21.2,0,153586,15926,5,1,67,5527725,16652,36029
90.7,4294991,11.2,0,161049,15633,6,1,72,5529109,16652,36029
89.4,4294993,13.6,0,139505,17102,6,1,82,5530479,16652,36029
90.4,4294991,11.9,0,145064,17064,6,1,69,5531848,16652,36029
90.3,4294994,14.9,0,146060,16063,4,1,57,5533170,16652,36029
89.3,4294983.5,6.6,0,142624,15622,4,1,52,5534496,16652,36029
90,4294996,17,0,199346,16713,4,1,56,5535833,16652,36029
90.5,4294991,11.5,0,150753,17204,5,1,61,5537206,16652,36029
90.1,4294991,12.1,0,164696,15482,5,2,93,5538522,16652,36029
89.7,4294991,11.6,0,156121,15830,5,1,72,5539869,16652,36029
89.2,4294991,11.5,0,128620,15838,8,1,107,5541158,16652,36029
89.6,4294991,11.4,0,177808,16124,4,1,62,5542415,16652,36029
89.2,4294991,11.9,0,122077,15583,6,2,93,5543737,16652,36029
89.5,4294989.5,10.1,0,157602,15148,6,2,78,5545021,16652,36029
90.1,4294992,12.4,0,122949,15749,7,2,90,5546375,16652,36029
90.2,4294990,10.6,0,184378,18157,5,1,59,5547783,16652,36029
90.4,4294991,11.6,0,144480,17045,6,1,74,5549239,16652,36029
89.8,4294991,12,0,102782,14449,8,1,69,5550518,16652,36029
89.8,4294991,12.2,0,165157,17223,4,1,67,5551919,16652,36029
90,4294993,14.3,0,159065,16894,5,2,93,5553206,16652,36029
90.1,4294991,12,0,146714,14397,5,2,60,5554474,16652,36029
90,4294990,10.7,0,109207,15084,7,2,67,5555806,16652,36029
90.5,4294992,12.9,0,115391,16198,8,1,103,5557145,16652,36029
90.4,4294991,11.9,0,143062,15451,4,1,49,5558424,16652,36029
90.3,4294990.5,11,0,168199,14224,5,1,61,5559660,16652,36029
89.9,4294990,10.4,0,200650,15613,4,2,64,5561005,16652,36029
89.9,4294991,11.8,0,149338,16716,7,2,74,5562468,16652,36029
90.2,4294992,11.1,0,221630,21340,4,2,67,5564046,16652,36029
89.8,4294992,12.5,0,155421,18929,5,2,72,5565633,16652,36029
90.2,4294991,10.6,0,186865,25277,7,1,65,5567390,16652,36029
90.2,4294992,11.8,0,149428,25711,9,1,81,5569429,16652,36029
89.9,4294992,11.2,0,173971,27944,8,1,64,5571409,16652,36029
89.8,4294997,10.2,0,193960,56341,17,2,66,5574853,16652,36029
79,4294982,2.2,10.6,217279,42120,10,1,64,5578005,16652,36029
78.8,4294985.5,1.8,7.2,225465,40517,10,1,77,5580990,16652,36029
90.1,4294996,13,0,236621,42741,8,2,63,5584033,16652,36029
89.9,4294993,11.5,0,186971,43063,12,1,72,5587167,16652,36029
90.2,4294993.5,12.6,0,216858,41224,6,2,58,5590510,16652,36029
90,4294992.5,12.9,0,155200,18759,6,2,80,5592203,16652,36029
90.3,4294991,10.5,0,196065,19635,5,1,66,5593777,16652,36029
90.1,4294997,13.6,0,157388,24933,19,2,118,5595680,16652,36029
90.5,4294994,13.2,0,189049,26378,7,2,66,5597642,16652,36029
90,4294993,11.8,0,165052,30233,8,2,66,5599916,16652,36029
89.8,4294995.5,15,0,225340,24891,5,2,63,5601968,16652,36029
89.5,4294991,11.7,0,184008,21458,5,2,54,5603786,16652,36029
90.1,4294993,11.8,0,220266,32269,6,2,59,5605941,16652,36029
91.6,4294997,11.2,0,164353,37492,12,1,63,5608514,16652,36029
86.9,4294981.5,2,6.5,240168,45238,10,1,62,5611656,16652,36029
89.7,4294988.5,4.9,0,224171,64627,17,1,64,5615510,16652,36029
89.8,4294995,11.1,0,255409,76532,14,2,64,5620714,16652,36029
90,4295003,17.3,0,239310,84206,19,2,78,5626198,16652,36029
90,4294996.5,11.8,0,249361,86596,19,2,81,5632273,16652,36029
90,4294996.5,11.5,0,194483,87729,23,1,104,5638187,16652,36029
90.1,4294995,11.8,0,175894,61919,19,2,103,5643005,16652,36029
90.5,4294998,12.3,0,198266,85202,22,2,98,5648890,16652,36029
88.7,4294996.5,12.9,0,163659,53649,13,2,89,5652894,16652,36029
89,4294995,11.6,0,183476,36056,8,1,75,5655568,16652,36029
89.7,4294992.5,11.6,0,203894,32433,6,1,61,5657937,16652,36029
89.8,4294993,12.1,0,133409,27382,11,1,127,5660056,16652,36029
89.4,4294991.5,11.7,0,141398,27804,12,2,93,5661957,16652,36029
90,4294995,14,0,226970,42710,12,1,67,5664684,16652,36029
90.1,4294993.5,12.2,0,195793,37054,11,1,91,5667633,16652,36029
90,4294995,13.7,0,209395,29025,6,1,63,5670069,16652,36029
89.6,4294991.5,12.1,0,180895,27311,6,1,75,5672228,16652,36029
90,4294991,11.9,0,151117,16156,4,2,69,5673750,16652,36029
89.8,4294990,10.7,0,150511,20896,5,2,51,5675385,16652,36029
90.1,4294991.5,11.9,0,107527,18707,11,1,77,5676883,16652,36029
89.8,4294991,11.3,0,146203,18043,5,2,65,5678336,16652,36029
90.6,4294993,13,0,239325,19374,5,2,55,5679799,16652,36029
89.8,4294993,11.8,0,253188,39536,8,2,77,5682350,16652,36029
90.4,4294994,11.3,0,188096,40370,11,2,82,5684994,16652,36029
90.9,4294992,12.2,0,152075,30600,9,1,81,5687692,16652,36029
90.1,4294993.5,13.6,0,185215,20695,6,1,58,5689422,16652,36029
88.5,4294991,11.7,0,149474,19514,7,1,73,5690993,16652,36029
90,4294990,11,0,163767,18546,6,1,48,5692491,16652,36029
90.3,4294991,11.5,0,149581,19129,7,1,78,5693998,16652,36029
90.1,4294990,10.6,0,140385,17344,5,1,68,5695473,16652,36029
90,4294991.5,12.4,0,165852,17629,4,2,49,5696948,16652,36029
89,4294989.5,10.3,0,155705,15913,4,1,48,5698339,16652,36029
89,4294991,12.6,0,187511,19348,6,1,76,5699835,16652,36029
90,4294990,11.2,0,159439,19698,6,1,78,5701424,16652,36029
90.4,4294986.5,7.2,0,186515,18362,6,2,91,5702893,16675,36060
89.2,4294991,11.3,0,170209,18803,6,2,77,5704515,16675,36060
90.9,4294991,12.2,0,129795,19239,10,1,95,5706094,16675,36060
89.7,4294991,11.4,0,145079,19110,9,1,64,5707611,16675,36060
90,4294991,12,0,154998,17048,4,1,77,5709053,16675,36060
89.9,4294990,10.8,0,174617,19591,5,2,62,5710682,16675,36060
91,4294990.5,11.9,0,157391,17225,4,2,61,5712106,16675,36060
89.7,4294990,11.2,0,123145,14420,6,1,66,5713401,16675,36060
89.9,4294991.5,12.5,0,143616,15722,8,1,69,5714727,16675,36060
89.6,4294991,11.9,0,170803,17720,6,1,72,5716157,16675,36060
89.6,4294993,13.4,0,154110,15326,5,2,50,5717513,16675,36060
88.8,4294991,11.6,0,146521,17368,8,2,81,5718878,16675,36060
89.9,4294992.5,13.3,0,135402,17315,11,1,90,5720312,16675,36060
90.1,4294992,12.5,0,174160,22394,8,1,75,5721985,16675,36060
89.7,4294989.5,11.1,0,124062,12664,5,1,66,5723284,16675,36060
89.6,4294990,12.1,0,108413,10334,5,1,65,5724226,16675,36060
90.5,4294990,11.8,0,160378,11477,4,2,76,5725270,16675,36060
89.6,4294989.5,11.6,0,134567,8953,4,1,47,5726180,16675,36060
90.3,4294990.5,12.4,0,139680,9809,4,1,56,5727064,16675,36060
