Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
90.4,4294990,11.7,0,190211,38415,10,1,66,920480,7733,14294
90.6,4294989.5,11.9,0,161143,35042,11,1,65,922979,7733,14294
90.1,4294991,12.8,0,206223,41756,14,2,110,925640,7733,14294
91,4294993,14.9,0,215171,43891,10,2,80,928834,7733,14294
90,4294991,11.2,0,164700,49010,19,1,143,932154,7733,14294
90.2,4294993,13.5,0,192448,47625,17,1,102,935425,7733,14294
89.4,4294990,12.2,0,269179,46744,9,1,71,938602,7733,14294
89.6,4294989.5,10.5,0,205167,43197,9,2,74,941721,7733,14294
89.1,4294990,11.8,0,173815,41255,15,2,90,944673,7733,14294
89.8,4294990,11.8,0,206859,45734,13,1,79,947725,7733,14294
92.2,4294990,12.1,0,145377,43164,18,1,98,950968,7733,14294
88.8,4294990.5,12.2,0,206969,43476,11,1,90,953917,7733,14294
90.1,4294990,12,0,239513,46630,9,1,79,957004,7733,14294
90.5,4294989.5,11.1,0,165078,38637,11,2,72,960009,7733,14294
92.2,4294989.5,12.7,0,176120,35908,10,1,87,962644,7733,14294
92.4,4294990,12.2,0,201811,41194,9,1,76,965692,7733,14294
90,4294990,12.2,0,214303,46364,12,1,72,968731,7733,14294
89.7,4294990,12.6,0,236397,40260,7,2,63,971785,7733,14294
90.6,4294990,12.3,0,221532,44328,10,2,82,974764,7733,14294
90,4294990,12,0,171271,34663,9,1,67,977450,7733,14294
90.1,4294989.5,11.9,0,174344,34240,11,2,67,979963,7733,14294
89.9,4294990,12,0,225053,47246,9,1,73,983255,7733,14294
91.7,4294990,11.7,0,162809,44324,15,1,84,986323,7733,14294
90.4,4294990,11.8,0,199824,39231,9,1,80,989231,7733,14294
89.7,4294990,12.3,0,229103,41784,10,2,80,992235,7733,14294
90,4294992.5,16.2,0,189039,40958,11,2,88,995087,7733,14294
90,4294989.5,12.1,0,165473,27490,7,1,84,997624,7733,14294
90.3,4294990,12,0,221563,34737,9,1,75,1000132,7733,14294
90.6,4294992,12.4,0,250740,58446,13,2,73,1003712,7733,14294
90.4,4294990,11.6,0,166550,49926,14,2,100,1007386,7733,14294
89.3,4294989,11.8,0,200277,43533,8,1,77,1010564,7733,14294
90,4294989.5,12,0,156015,31848,12,1,107,1013078,7733,14294
90,4294989.5,13,0,204442,31414,9,1,68,1015623,7733,14294
89.5,4294988,10.4,0,191996,22651,6,1,93,1017505,7733,14294
90,4294989.5,12,0,166192,30913,11,2,97,1019656,7733,14294
91.4,4294989.5,12.5,0,159015,26480,9,2,89,1021772,7733,14294
90.8,4294992,15.5,0,137374,24942,11,2,91,1023620,7733,14294
89.8,4294988.5,11.6,0,193749,25285,7,1,77,1025651,7733,14294
90.5,4294989,12.2,0,142184,21322,7,1,93,1027353,7733,14294
89.8,4294989,11.8,0,160447,25751,9,1,92,1029252,7733,14294
90.2,4294989,12.2,0,157484,21289,6,1,92,1031163,7733,14294
89.5,4294989.5,14.5,0,126621,11559,5,1,59,1032252,7733,14294
89.9,4294987.5,11.8,0,169382,13677,6,1,85,1033349,7733,14294
90.7,4294990,13.5,0,218611,26547,6,2,94,1034995,7733,14294
90.7,4294988.5,11.7,0,127209,25942,13,2,90,1036823,7733,14294
90.7,4294989.5,10.8,0,146737,38504,11,1,82,1039279,7733,14294
90.4,4294988.5,12,0,164041,30971,11,1,106,1041666,7733,14294
89.9,4294987.5,11.1,0,151160,23299,5,2,67,1043576,7733,14294
89.6,4294989.5,13,0,181608,27589,9,1,66,1045412,7733,14294
89.1,4294989.5,12.1,0,156490,23207,6,1,86,1047420,7733,14294
90.3,4294989.5,11.8,0,185093,26583,9,1,79,1049417,7733,14294
90.1,4294991,13.5,0,186971,26805,8,1,78,1051291,7733,14294
90.1,4294989.5,12.1,0,144065,27380,11,2,79,1053380,7733,14294
90,4294991,14.1,0,139131,26756,16,2,119,1055393,7733,14294
89.8,4294991,13.5,0,183287,28488,9,7,88,1057335,7736,14299
89.8,4294989.5,11.5,0,195088,28095,9,1,86,1059557,7736,14299
89.7,4294989.5,11,0,188474,33234,10,1,85,1061946,7736,14299
90.2,4294988.5,11.9,0,157935,26445,7,1,91,1064237,7736,14299
104.6,4294983.5,5.2,0,161189,26555,7,1,79,1066325,7736,14299
89.6,4294989,11.8,0,165109,30271,10,1,80,1068697,7736,14299
89.4,4294992,15.4,0,175738,32679,8,1,81,1071039,7736,14299
89.8,4294988.5,12,0,151353,23732,6,1,76,1073107,7736,14299
90.2,4294991,15.1,0,193484,22767,7,2,88,1074848,7736,14299
89.8,4294989.5,10.3,0,183795,29468,11,2,71,1076958,7736,14299
89.6,4294990,12.9,0,221651,35371,7,2,68,1079658,7736,14299
90.3,4294991,11.7,0,201764,46784,15,1,85,1082422,7736,14299
90.9,4294990,11.7,0,180482,40760,11,2,86,1085643,7736,14299
89.9,4294989,11.4,0,207014,33476,6,2,69,1088267,7736,14299
90.4,4294995,13.4,0,222777,66971,16,1,80,1091776,7736,14299
90.9,4294993,11.2,0,193637,83913,23,1,97,1097557,7736,14299
90.3,4294994,12,0,253787,86558,17,1,78,1103466,7736,14299
90.4,4294995,12,0,265344,85945,16,1,86,1109393,7736,14299
89.9,4294993,11.3,0,233515,85943,18,2,96,1115351,7736,14299
89.4,4294994,13.9,0,188119,74569,20,2,96,1120860,7736,14299
89.8,4294993,11.3,0,198337,82189,22,2,86,1126601,7736,14299
90.1,4294992,10.4,0,199605,85828,22,1,81,1132653,7736,14299
89.2,4294994,12.7,0,210544,87207,22,1,94,1138726,7736,14299
89.6,4294993,11,0,210052,81113,23,1,90,1144464,7736,14299
90,4294993,11.7,0,236309,74872,19,1,82,1149735,7736,14299
90.3,4294993,12.1,0,154645,67119,19,1,113,1154606,7736,14299
90.7,4294991,10.1,0,252667,41593,12,1,84,1157383,7736,14299
90.3,4294995,12.9,0,201210,86619,22,2,90,1163142,7736,14299
64.8,4294994,11.7,0,228575,89265,20,2,98,1169219,7736,14299
90,4294994,12,0,231360,87510,16,1,93,1175254,7736,14299
89.9,4294994.5,12.8,0,201154,85410,21,1,80,1181130,7736,14299
89.5,4294993,11.7,0,243108,80567,16,1,74,1186831,7736,14299
90.5,4294992.5,11.2,0,230323,79592,16,1,79,1192208,7736,14299
89.3,4294993,11.1,0,212933,80898,21,1,93,1197622,7736,14299
90.8,4294993,10.8,0,222337,82363,20,2,84,1203312,7736,14299
90.4,4294991,11,0,210368,54007,10,2,64,1208056,7736,14299
90,4294996,16,0,232738,73857,15,1,66,1212908,7736,14299
89.3,4294993,11.7,0,276068,78832,16,1,71,1218486,7736,14299
89.7,4294993,10.6,0,196036,75580,21,2,91,1223932,7736,14299
89.6,4294994,11.8,0,233445,84353,18,1,94,1229631,7736,14299
90.1,4294993.5,12,0,203286,79018,21,1,89,1235137,7736,14299
90,4294992.5,10.4,0,206018,82598,23,2,96,1240846,7736,14299
89.3,4294992.5,10.6,0,210067,82962,22,1,98,1246534,7736,14299
90.1,4294992.5,11.9,0,223039,67000,15,1,94,1251671,7736,14299
89.6,4294989.5,9.3,0,158978,54767,16,2,75,1255512,7736,14299
89.9,4294987.5,9.3,0,186487,44295,11,2,80,1258782,7736,14299
89.5,4294988.5,8.9,0,242376,36305,7,2,63,1261488,7736,14299
89,4294989.5,8.6,0,197134,67484,20,2,89,1265869,7736,14299
89.8,4294992.5,11.2,0,247013,70461,18,2,89,1270119,7736,14299
90.3,4294994.5,12.6,0,204378,85720,22,2,80,1275563,7736,14299
90.1,4294993,11.4,0,217344,89276,23,2,91,1281702,7736,14299
89.9,4294996.5,15.7,0,174083,83588,23,2,104,1287632,7736,14299
90.2,4294993,13.5,0,203219,81214,21,2,89,1293233,7736,14299
90.6,4294994,11.9,0,221981,88227,20,1,81,1299068,7736,14299
90.1,4294994,14.1,0,189259,67576,18,1,78,1304187,7736,14299
89.8,4294990,11.1,0,146074,30144,10,2,84,1306816,7736,14299
89.6,4294994,12,0,258074,70247,18,2,64,1311185,7736,14299
89.9,4294994,11.8,0,237315,87776,19,2,80,1317040,7736,14299
89.1,4294996.5,13.7,0,240501,89156,20,2,88,1323148,7736,14299
90.6,4294994,12.4,0,218359,90111,21,1,84,1329263,7736,14299
90.4,4294994,12,0,204132,88594,21,1,97,1335369,7736,14299
88.8,4294994.5,12.1,0,205301,89606,22,1,108,1341499,7736,14299
89.8,4294994,12.1,0,236723,88698,20,2,83,1347603,7736,14299
89.9,4294993,11.6,0,224407,86089,19,2,82,1353479,7736,14299
90.2,4294995,12.1,0,191552,87611,25,2,112,1359549,7736,14299
90.1,4294994,12.5,0,222410,83330,21,1,96,1365367,7736,14299
89.9,4294993.5,11.9,0,204509,85914,24,2,108,1371227,7736,14299
89.7,4294992,10.7,0,192881,83446,23,2,90,1376906,7736,14299
90,4294994,11.9,0,215520,85858,21,2,90,1382708,7736,14299
89.9,4294993,11,0,232976,80074,18,2,92,1388337,7736,14299
90.8,4294994,12.4,0,208294,84150,21,2,106,1394152,7736,14299
90,4294992,9.7,0,222450,84903,22,2,89,1400011,7736,14299
90.3,4294993,11.4,0,222005,79211,17,1,86,1405622,7736,14299
90.1,4294994,12.2,0,216505,78376,18,2,84,1410923,7736,14299
89.8,4294993,11.5,0,232368,84138,18,2,83,1416696,7736,14299
90.5,4294993.5,11.2,0,233820,83937,21,1,104,1422409,7736,14299
90.9,4294994,12.5,0,216775,80828,19,1,85,1428142,7736,14299
90.1,4294992,10.1,0,198993,80688,22,1,91,1433486,7736,14299
90.1,4294993,11.6,0,216912,77673,20,1,85,1438857,7736,14299
89.7,4294995,13,0,207871,68660,15,2,97,1443849,7736,14299
89.5,4294993.5,13.2,0,200522,76593,18,1,90,1449056,7736,14299
90,4294994,13.1,0,199708,77428,20,1,99,1454304,7736,14299
90.3,4294994,12.6,0,226236,88326,19,1,83,1460088,7736,14299
89.4,4294993,11.4,0,198713,83556,23,1,81,1465843,7736,14299
90.1,4294993,11.2,0,211124,81244,21,1,82,1471326,7736,14299
91,4294985.5,4.6,0,196572,67132,26,1,171,1476957,7800,14391
90.2,4294990,10.3,0,198193,61989,18,2,88,1482071,7800,14391
89.5,4294989.5,11.4,0,218508,65507,14,1,79,1486421,7800,14391
91,4294989.5,10.8,0,191992,58250,15,1,68,1490488,7800,14391
90.3,4294990,10.3,0,194062,49304,11,1,65,1494051,7800,14391
89.9,4294988.5,8,0,210259,49612,13,1,76,1497426,7800,14391
90.4,4294988.5,9.6,0,196698,48334,12,1,85,1500878,7800,14391
90.7,4294990.5,10.2,0,234437,55835,13,2,79,1504994,7800,14391
90.1,4294993,11.9,0,204891,79416,21,2,94,1510366,7800,14391
89.8,4294993.5,10.8,0,221103,81799,21,1,92,1516138,7800,14391
89.9,4294991.5,11,0,183244,86357,23,1,86,1522013,7800,14391
89.7,4294993.5,11.5,0,204401,81797,21,2,97,1527568,7800,14391
90.6,4294997.5,17.3,0,209011,83253,19,1,79,1533308,7800,14391
90.9,4294994,12,0,200405,84046,20,1,88,1539193,7800,14391
90.1,4294995,12.3,0,205054,90399,24,1,95,1545237,7800,14391
89.7,4294994,10.6,0.1,195407,85522,24,2,101,1551194,7800,14391
89.9,4294993.5,12.2,0,195980,74962,16,2,80,1556645,7800,14391
89.9,4294994.5,14,0,217724,54842,13,2,75,1560568,7800,14391
89.8,4294994,11.1,0,155619,75862,31,2,106,1565306,7800,14391
90,4294994,12,0,203423,83806,20,1,95,1571230,7800,14391
89.9,4294994,11.4,0,217108,89223,20,1,87,1577124,7800,14391
89.4,4294991,9.7,0,169651,62252,18,2,100,1582072,7800,14391
90.1,4294992,11.7,0,162793,54209,17,1,105,1585653,7800,14391
90.1,4294996,13.3,0,205591,77611,21,1,94,1590292,7800,14391
90.1,4294994,11.3,0,223484,88859,20,1,92,1596185,7800,14391
90,4294997,14.7,0,220445,87895,20,1,78,1602300,7800,14391
89.7,4294992,11.1,0,267584,64602,12,2,65,1607174,7800,14391
89.9,4294992,10.5,0,263520,59715,16,2,76,1611025,7800,14391
88.4,4294992,11.3,0,178125,62939,17,2,97,1615327,7800,14391
89.6,4294995,14.5,0,178455,55174,14,2,94,1619202,7800,14391
90.5,4294992.5,13,0,189157,57683,15,1,84,1623228,7800,14391
90,4294994,12.3,0,282037,68987,13,1,67,1627737,7800,14391
89.6,4294991,10.9,0,194631,75616,19,1,93,1632841,7800,14391
90.1,4294989.5,12.1,0,168086,37952,9,1,83,1636220,7800,14391
89.4,4294989.5,11.4,0,130336,23090,10,1,73,1638146,7800,14391
89.5,4294994,13,0,224373,75906,17,2,82,1642841,7800,14391
90.5,4294992,10.4,0,186601,81173,24,1,90,1648536,7800,14391
90.1,4294994,11.1,0,204900,80632,22,1,99,1654150,7800,14391
90.2,4294993.5,11,0,225054,85540,22,2,97,1659734,7800,14391
89.5,4294993,11.6,0,200388,75549,19,1,97,1665178,7800,14391
89.4,4294991,10.2,0,190331,58540,18,1,98,1669242,7800,14391
90.1,4294993,11,0,196322,75519,22,1,105,1674617,7800,14391
90.5,4294991,12,0,160505,54087,16,2,102,1679214,7800,14391
90,4294991,11.5,0,179670,45774,10,1,97,1682125,7800,14391
89.4,4294987.5,11,0,124188,22448,5,1,71,1684088,7800,14391
89.9,4294988.5,11.6,0,143055,20285,7,1,63,1685678,7800,14391
91.4,4294990,13.6,0,125519,22925,12,1,102,1687508,7800,14391
90,4294986.5,10.1,0,169220,21664,6,2,52,1689112,7800,14391
89.4,4294987,10.3,0,123739,14455,5,2,59,1690427,7800,14391
89.3,4294988.5,11.2,0,152132,16457,6,1,64,1691781,7800,14391
89.5,4294988.5,11.5,0,130288,14201,6,1,74,1693059,7800,14391
90.1,4294988.5,11.3,0,173174,24772,6,1,77,1694904,7800,14391
90.1,4294989.5,11.7,0,205725,24093,7,2,75,1696542,7800,14391
91.3,4294988.5,11.5,0,134003,17809,6,2,86,1698211,7800,14391
89.9,4294988.5,11.6,0,156622,14352,5,2,88,1699454,7800,14391
89.9,4294989,12.8,0,146686,13911,4,2,62,1700652,7800,14391
89.9,4294988.5,12.3,0,154936,15340,5,1,54,1701943,7800,14391
90.8,4294988.5,11.9,0,114105,15404,7,1,69,1703194,7800,14391
89.4,4294988.5,12.1,0,133955,15647,7,1,98,1704502,7800,14391
90.9,4294989,11.8,0,125327,14979,9,2,102,1705802,7800,14391
90.3,4294988.5,11.5,0,162041,16172,5,1,71,1707183,7800,14391
90,4294988.5,11.9,0,201456,18951,4,1,69,1708626,7800,14391
89.9,4294988.5,11.9,0,176974,16541,4,2,74,1710030,7800,14391
90.1,4294991,14.4,0,140743,17662,5,1,90,1711481,7800,14391
89.7,4294988.5,11.5,0,145539,16049,7,1,65,1712783,7800,14391
90.2,4294990.5,14.2,0,166905,17715,7,1,64,1714175,7800,14391
91,4294988.5,11.8,0,171605,22504,7,1,79,1716052,7800,14391
89.5,4294988.5,12.1,0,180659,17150,5,2,68,1717487,7800,14391
89.5,4294988.5,11.6,0,146090,18169,6,2,78,1718947,7800,14391
88.9,4294989.5,12.2,0,165675,23215,8,1,73,1720571,7800,14391
90.3,4294989.5,12,0,136790,22540,9,1,98,1722383,7800,14391
90.3,4294992,14.9,0,145925,23124,7,1,79,1724151,7800,14391
89.3,4294988.5,11.7,0,137907,21612,7,1,75,1725850,7800,14391
90.3,4294991,14.7,0,111788,17541,8,1,84,1727309,7800,14391
89.9,4294988.5,11.7,0,157042,16530,4,2,94,1728736,7800,14391
90,4294989,11.9,0,145689,17578,7,2,75,1730185,7800,14391
90.1,4294988.5,11.7,0,109700,15925,9,2,81,1731533,7800,14391
90.9,4294991,13.8,0,120317,15913,10,1,126,1732889,7800,14391
90,4294988.5,12.2,0,146331,18474,6,1,80,1734297,7800,14391
89.9,4294988.5,12.3,0,151876,15541,6,1,64,1735686,7800,14391
90.1,4294987.5,11.1,0,126534,13566,7,2,83,1736883,7800,14391
89.7,4294989.5,12.2,0,210149,23203,7,2,80,1738416,7800,14391
90.7,4294988.5,11.6,0,169410,28984,10,2,68,1740547,7800,14391
89.9,4294989.5,12,0,199437,26695,5,2,82,1742589,7800,14391
90.5,4294988.5,11.6,0,173671,26014,7,1,78,1744575,7800,14391
90.1,4294989.5,12.1,0,178565,25913,8,2,89,1746646,7800,14391
90,4294988.5,11.2,0,169853,24114,9,2,83,1748571,7800,14391
90.1,4294988.5,11.3,0,139344,26145,11,2,84,1750513,7800,14391
90.2,4294988.5,12,0,156689,21293,8,1,75,1752259,7800,14391
90.4,4294992.5,15.8,0,127982,21010,7,1,104,1753889,7800,14391
90.1,4294989,11.2,0,124182,26434,14,1,119,1755645,7800,14391
89.8,4294989.5,12,0,145891,20766,8,2,108,1757409,7800,14391
89.4,4294987,10,0,185803,18957,4,2,62,1758985,7800,14391
89.9,4294988.5,10.9,0,162425,22906,8,2,86,1760690,7800,14391
90,4294989,12.1,0,148553,20340,8,1,86,1762291,7800,14391
91.1,4294991,14.8,0,152733,21381,7,1,84,1763989,7800,14391
89.9,4294988.5,11.6,0,137016,19533,10,1,92,1765632,7800,14391
91.4,4294989.5,12.4,0,136784,22116,10,1,91,1767383,7800,14391
89.3,4294989.5,11.8,0,116534,22447,11,1,96,1769047,7800,14391
89.3,4294990,14,0,219047,20571,4,1,79,1770773,7800,14391
89.3,4294988.5,11.1,0,128207,21337,8,1,110,1772477,7800,14391
89.8,4294989.5,12.2,0,130518,20130,7,1,91,1774096,7800,14391
90,4294989,12.2,0,141887,21654,9,1,83,1775779,7800,14391
90.9,4294990,13.6,0,141050,22714,8,1,94,1777545,7800,14391
89.3,4294988.5,12,0,217151,21193,4,1,82,1779255,7800,14391
89.6,4294989,11.6,0,170135,27460,9,2,105,1781279,7800,14391
90.2,4294988.5,10.9,0,191628,27382,9,2,78,1783331,7800,14391
64.9,4294989.5,12,0,173116,26633,8,2,86,1785428,7800,14391
89.9,4294989,11.9,0,193077,27320,7,2,100,1787487,7800,14391
90,4294988.5,11.2,0,209475,25959,7,2,84,1789479,7800,14391
89.8,4294989.5,10.9,0,237107,43926,10,2,82,1792676,7800,14391
90,4294984,5.7,0,162879,28949,15,2,194,1795371,7837,14440
89.7,4294988.5,10.6,0,160217,28466,9,2,82,1797718,7837,14440
89.9,4294989.5,11.6,0,203523,31216,8,2,81,1800018,7837,14440
90.7,4294990,11,0,136511,33593,18,2,124,1802523,7837,14440
90.3,4294990.5,11.2,0,224693,46383,13,1,99,1805688,7837,14440
89.7,4294991,12.4,0,155611,44363,15,1,116,1808912,7837,14440
90.2,4294989.5,9.8,0,167025,48418,17,1,113,1812331,7837,14440
89.9,4294991,11.8,0,170444,50062,15,1,100,1815639,7837,14440
89.8,4294991,12.1,0,199519,47463,14,1,98,1819084,7837,14440
100.9,4294986.5,2.4,7.9,158974,34120,56,1,827,1822387,8089,14989
86.4,4294984.5,1.8,9.8,164716,29086,22,11,603,1826200,8352,15809
26.7,4295008,2.2,34.8,148490,30874,57,11,906,1830092,8681,16778
134.6,4294987.5,2.6,5.1,168669,38835,34,8,722,1834796,8969,17572
100.1,4294983.5,1.8,3.1,151973,34587,32,7,412,1839402,9108,18081
99.2,4294987.5,2.3,8,249539,28778,19,14,730,1846756,9582,19257
105.7,4294986.5,2.2,7.2,170235,41556,29,8,502,1852075,9965,20152
