Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
90.4,4294987,11.8,0,71408,4292,4,1,74,276544,439,493
90,4294986.5,11.5,0,83915,9774,5,1,72,277427,439,493
90.1,4294987.5,11.8,0,108489,10254,8,1,72,278329,439,493
90,4294988,12.6,0,113321,8393,4,1,61,279191,439,493
89.6,4294987.5,12.6,0,105709,10931,5,1,84,280142,439,493
89.6,4294986.5,11.8,0,116823,9713,5,1,66,281027,439,493
90.4,4294989.5,14.9,0,113520,9471,4,1,61,282007,439,493
90,4294986.5,11.6,0,100071,9263,5,1,57,282876,439,493
90.3,4294987.5,12.3,0,90476,6233,4,1,104,283684,439,493
90.1,4294987.5,12.1,0,78862,4999,4,1,85,284345,439,493
89.8,4294986.5,11.8,0,67005,4147,4,1,113,284959,439,493
89.8,4294986.5,10.9,0,69926,5139,4,1,132,285586,439,493
90.5,4294987.5,12.2,0,117108,8173,4,1,106,286465,439,493
90,4294986.5,11.6,0,113369,10250,4,1,79,287340,439,493
90,4294987.5,12.4,0,75527,5952,4,1,93,288088,439,493
90.1,4294986.5,11.4,0,82552,5629,4,1,74,288779,439,493
90.1,4294987,11,0,91754,7362,4,1,65,289505,439,493
90.1,4294986.5,10.9,0,116805,8668,4,2,77,290406,439,493
89.8,4294987.5,11.9,0,89997,8592,4,1,90,291285,439,493
89.3,4294989.5,14.9,0,89711,6269,4,1,61,291995,439,493
89.5,4294986.5,11.8,0,72833,4749,4,1,97,292649,439,493
90.3,4294990,15.8,0,73990,6391,7,1,129,293317,439,493
89.8,4294987.5,12.2,0,80313,9755,4,1,65,294386,439,493
90.2,4294986.5,11.6,0,119203,10536,4,1,60,295308,439,493
89.9,4294986.5,11.9,0,99743,11594,6,1,106,296288,439,493
90.7,4294986.5,12.2,0,79592,5577,5,2,75,296999,439,493
89.6,4294986.5,11.2,0,93456,6251,4,2,64,297685,439,493
89.8,4294987.5,11.9,0,102778,8412,4,1,70,298561,439,493
89.8,4294986.5,11.3,0,100417,8200,4,1,61,299461,439,493
90.2,4294987.5,12.5,0,77309,5267,4,1,104,300169,439,493
90.5,4294986.5,10.9,0,64627,4800,4,1,116,300787,439,493
89.9,4294987.5,12.2,0,73605,4034,6,1,111,301387,439,493
90.5,4294986.5,11.6,0,73984,4575,5,1,99,302002,439,493
89.7,4294986.5,11.1,0,68234,4266,4,1,108,302598,439,493
90,4294989.5,14.6,0,68625,4590,5,2,140,303204,439,493
90.3,4294987,11.9,0,97018,9561,5,2,83,304032,439,493
90.3,4294987.5,12.3,0,86440,8442,4,2,134,304906,439,493
89.4,4294987.5,11.9,0,81957,7426,5,1,81,305708,439,493
90.2,4294989.5,14.6,0,118652,10405,4,1,81,306576,439,493
89.8,4294987.5,11.8,0,136026,13762,5,2,72,307735,439,493
89.8,4294987.5,11.7,0,112040,11385,6,2,83,308871,439,493
90,4294985,10.9,0,77860,5691,6,1,111,309545,439,493
90.1,4294986.5,11.8,0,83512,5671,4,1,87,310234,439,493
90.2,4294986.5,11.5,0,98845,8064,4,1,52,311077,439,493
90,4294990,15.4,0,118203,6904,4,1,62,311839,439,493
89.8,4294986.5,11.7,0,82146,5928,4,2,104,312547,439,493
89.8,4294987.5,11.9,0,90775,6076,4,2,81,313271,439,493
90,4294986.5,11.6,0,99987,6634,4,1,84,313995,439,493
88.5,4294987,12,0,107837,7289,4,1,81,314756,439,493
90.7,4294986.5,11.4,0,68386,8617,13,1,120,315615,439,493
89.4,4294988.5,12.4,0,72423,7737,7,1,84,316432,439,493
90.7,4294988.5,12.8,0,81799,8161,9,1,290,317263,439,493
90.2,4294987.5,11.9,0,106031,7623,4,2,99,318085,439,493
90.1,4294990,15.5,0,102197,6780,4,2,80,318860,439,493
90.1,4294987.5,11.2,0,88568,6597,6,1,90,319659,439,493
90,4294990,15.8,0,97004,6201,4,1,87,320391,439,493
90.2,4294987.5,10.9,0,63712,7286,7,2,83,321160,439,493
90.1,4294987.5,11.3,0,95175,6049,4,2,103,321861,439,493
90.1,4294987.5,11.7,0,96987,5730,6,2,103,322578,439,493
89.8,4294986.5,11.2,0,106375,6239,4,2,71,323273,439,493
90.3,4294987.5,12.1,0,67704,6890,4,2,86,324094,439,493
90.2,4294987.5,11.8,0,68974,4392,4,2,110,324691,439,493
91.8,4294987.5,11.8,0,80575,6915,4,1,68,325501,439,493
90,4294987.5,12.2,0,85023,6783,5,1,74,326235,439,493
90.1,4294986.5,10.8,0,104436,8348,4,1,69,327027,439,493
91,4294987.5,11.8,0,68957,8296,6,2,78,327873,439,493
89.7,4294987.5,11.3,0,113228,9403,6,1,113,328791,439,493
