Timestamp,Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
31:22.0,20.1,99.4,3.1,46.4,66350,18773,15,63,252,1190441,670,783
31:24.2,237.6,103.5,3.2,0,56446,20196,22,63,260,1194538,670,783
31:26.5,20.4,106.6,3.4,40.3,56130,22372,26,67,543,1199119,670,783
31:27.7,166.6,120.1,3.3,3.2,69511,17281,28,74,995,1201050,670,783
31:30.0,20.2,118.2,3.1,31.7,41278,13606,53,67,1442,1204872,670,783
31:31.1,167.1,103.9,3.2,3.2,74671,12693,9,65,350,1206347,670,783
31:33.4,22,99.4,2.3,40,69004,14049,11,63,221,1209381,670,783
31:34.5,159.5,104.1,2.7,3.5,72738,19363,14,64,281,1211366,670,783
31:36.8,21.6,103.5,2.6,40.5,64056,25359,26,64,521,1216089,670,783
31:37.9,123.5,106.7,3,5.4,59194,25572,24,65,511,1219066,676,791
31:41.2,26.5,99.9,3.3,33.5,62148,25872,21,64,343,1227307,676,791
31:43.4,23.4,107.2,2.9,37.5,36074,20351,34,63,464,1231833,676,791
31:44.4,131.7,106.2,2.7,4.6,57471,22669,27,65,418,1234234,676,791
31:46.6,22.5,100.8,2.9,33.4,58611,21472,22,64,432,1238648,676,791
31:47.8,52.7,171.6,58.5,0,58093,17336,43,64,870,1240883,676,791
31:48.8,24.8,99.9,2.9,37.4,59651,21031,20,63,414,1243233,676,791
31:49.8,32.9,130.7,3.3,25.7,19369,22980,88,82,1368,1245351,676,791
31:50.9,156.4,142.5,3.3,3.4,19003,15791,90,81,1457,1247226,676,791
31:52.1,51.9,135.1,35.3,0,21102,13049,94,71,1645,1249023,676,791
31:54.3,22.1,99.1,2.7,38,45522,10396,13,64,256,1251851,676,791
31:55.5,84.4,103.8,2.9,7.9,61903,12045,22,64,294,1253471,676,791
31:57.7,23.6,104.1,3,39.8,55441,22197,21,65,482,1257783,676,791
31:58.8,143.2,108,2.8,3.8,58305,25388,28,64,446,1260399,676,791
32:01.0,112.1,108.7,2.9,5.8,43608,24287,31,66,503,1265741,676,791
32:02.1,38.1,132.3,2.6,23.2,15289,21374,97,65,824,1268294,685,800
32:03.2,111.3,106.1,3.2,6.2,42118,14854,24,65,404,1270329,685,800
32:05.3,30.2,105,2.7,30.5,36209,10164,27,65,533,1273742,685,800
32:07.5,24.3,97.2,3,34.6,57214,9231,11,65,366,1276482,711,830
32:08.6,109.1,102.6,2.3,5.8,60338,8486,10,64,311,1277832,711,830
32:12.0,147.3,128.8,6.2,4,26092,10808,52,76,1795,1281789,711,830
32:14.2,19.5,103.8,3.4,48.1,35268,12307,23,64,274,1284132,711,830
32:20.8,50.1,111.1,3,16.5,38386,23378,38,64,565,1296685,711,830
32:23.2,21.8,107,3.7,41.7,39158,15208,21,64,342,1300896,711,830
32:24.3,116.8,104.8,2.5,6,68074,18237,15,65,332,1302983,711,830
32:26.7,20.9,105.7,2.8,40.5,43397,23077,29,64,448,1307868,711,830
32:27.8,115.8,108.1,3.1,4.3,45391,23106,27,65,499,1310424,711,830
32:30.1,16.3,128.6,6.4,50.7,17862,11652,77,64,1411,1314824,711,830
32:33.5,217.3,125.6,3.9,0,74187,7324,53,76,1955,1318144,711,830
32:35.8,23,99.9,2.4,38.9,53760,7212,7,64,294,1320051,711,830
32:36.9,66.7,104.1,2.7,11.6,49867,10487,13,64,470,1321192,711,830
32:39.2,20.3,100.4,2.2,44.1,63127,15921,13,64,315,1324175,711,830
32:40.4,74.2,109.1,3.2,10.6,32329,18622,42,64,364,1326134,711,830
32:43.7,24.4,107.4,2.8,37.1,31894,18820,33,64,511,1332604,714,833
32:44.9,142.9,106.7,3.2,4.1,55234,19218,20,64,381,1334756,714,833
32:47.2,20.7,101.6,3.1,38.8,67653,20197,15,64,379,1338981,714,833
32:49.3,241.7,104.4,2.8,1.5,47101,16268,21,64,394,1342900,714,833
32:50.5,207,136.9,3.1,2,25423,7040,93,73,1228,1344545,764,886
32:53.7,19.4,99.9,2.6,49,49859,6579,11,64,312,1348049,764,887
32:54.8,26,98.7,3.4,32.7,36081,9574,21,62,292,1349257,764,887
33:00.1,169.8,108.3,2.4,2.6,40707,22180,31,63,421,1358658,764,887
33:01.3,30.6,102.1,3.1,29.7,68298,27894,22,64,423,1361478,764,887
33:03.4,23.7,101.6,3,30.2,53904,28478,27,63,450,1367063,764,887
33:04.6,21.3,106.9,3.1,44.3,59485,25892,24,63,402,1369846,764,887
33:05.7,20.1,105.7,3.4,40.9,39538,24513,32,63,454,1372617,764,887
33:09.1,24.4,102.3,2.9,36.4,45929,13636,21,64,480,1379309,808,933
33:10.2,79.2,123.8,3,5.2,22156,11843,92,82,1470,1381264,808,933
33:12.4,71.2,105.6,2.4,10.3,49530,10881,12,67,600,1383884,808,933
33:15.7,79.1,110.8,5.2,7.8,42004,21056,37,63,599,1389090,808,933
33:18.0,29.2,107.9,3.4,31.5,49878,18328,27,64,375,1393336,808,933
33:19.1,363.8,107.1,3,0,37754,17459,30,64,469,1395302,808,933
33:21.3,21.1,99.8,2.4,36.7,56127,19463,17,63,346,1399544,808,933
33:23.5,20.1,102.4,2.3,47,68737,20936,18,63,418,1403924,808,933
33:24.6,78.9,114.9,8.1,2.6,23981,15892,43,63,428,1406119,816,943
33:30.0,21.1,107.6,3.9,36.5,47084,19785,29,63,389,1416275,816,943
33:31.1,202.7,104.4,2.9,1.9,72893,18250,15,63,392,1418366,816,943
33:34.2,342.9,102.5,2.6,0,69507,17354,18,63,302,1424063,816,943
33:35.3,20.9,99.5,3.3,37.3,66205,14354,13,62,348,1425930,816,943
33:38.4,222.1,103.6,2.9,1.3,52591,18908,19,62,358,1431616,816,943
33:40.6,25.1,105.4,2.9,31.9,54370,23668,26,64,407,1435791,816,943
33:42.8,22.5,105.2,2.5,41.7,38045,23876,44,65,582,1440262,817,946
33:47.0,23.3,98.9,2.7,33.8,42071,9892,14,63,470,1447646,817,946
33:48.1,106,102.7,2.8,6.4,44422,9752,19,63,331,1448789,817,946
33:50.3,38.5,110.7,2.7,23,41200,12476,32,63,367,1451435,817,946
33:51.4,115.4,111.8,2.6,5.5,29526,17342,35,65,548,1453368,817,946
33:53.6,152.6,103.1,3.1,3.4,50998,20571,25,63,383,1457772,817,946
33:55.9,108.4,114.3,3,5.3,45682,10776,23,77,1237,1461010,817,946
33:58.1,22,101,2.5,38,43106,13819,18,63,364,1463794,817,946
33:59.2,20.4,99.5,2.9,46.2,75821,18840,15,63,307,1465644,817,946
34:00.3,52.8,122.7,3.6,0,19796,20088,84,63,602,1467779,817,946
34:02.5,23,101.3,2.9,33,58523,19425,19,66,434,1471944,817,946
34:03.6,147.6,108.4,3.1,0,53459,18740,19,64,379,1474101,817,946
34:06.0,48.8,118.7,3.1,17.8,46066,18107,42,65,685,1478488,817,946
34:07.2,77.1,125.8,2.8,9.5,11865,17178,83,72,671,1480723,817,946
34:11.6,33,101.9,9.6,26.1,58103,7380,12,62,276,1484875,826,957
34:13.8,30,99.7,7.7,23.8,49449,10534,12,63,241,1487231,826,957
